ticker,date,close,high,low,open,volume,time
GOOGL,2006-03-08,177.1169,180.195,175.4458,177.1445,11789648,2016-12-14 04:41:16
GOOGL,2006-03-09,171.67,179.44,170.92,177.87,13930023,2016-12-14 04:41:16
GOOGL,2006-03-10,168.92,172.42,165.94,171.92,19335603,2016-12-14 04:41:16
GOOGL,2006-03-13,168.7,173.22,167.89,170.64,13647636,2016-12-14 04:41:16
GOOGL,2006-03-14,175.756,176.361,166.476,168.741,18462895,2016-12-14 04:41:16
GOOGL,2006-03-15,172.42,176.33,170.44,175.56,12772794,2016-12-14 04:41:16
GOOGL,2006-03-16,169.55,174.55,169.12,174.48,10021478,2016-12-14 04:41:16
GOOGL,2006-03-17,170.06,171.06,167.63,169.57,8558663,2016-12-14 04:41:16
GOOGL,2006-03-20,174.27,175.22,170.94,171.34,10415814,2016-12-14 04:41:16
GOOGL,2006-03-21,170.13,176.01,169.71,175.18,9858099,2016-12-14 04:41:16
GOOGL,2006-03-22,170.28,172.22,168.92,170.04,7600389,2016-12-14 04:41:16
GOOGL,2006-03-23,171.12,173.05,170.27,171.35,7784834,2016-12-14 04:41:16
GOOGL,2006-03-24,183.08,185.23,181.44,184.49,15182162,2016-12-14 04:41:16
GOOGL,2006-03-27,185.03,186.04,182.68,183.73,7026402,2016-12-14 04:41:16
GOOGL,2006-03-28,188.79,189.12,185.77,186.04,8952532,2016-12-14 04:41:16
GOOGL,2006-03-29,197.69,199.7,189.94,190.16,19345086,2016-12-14 04:41:16
GOOGL,2006-03-30,194.41,196.95,192,194.79,14723626,2016-12-14 04:41:16
GOOGL,2006-03-31,195.19,196.13,192.21,194.56,36514857,2016-12-14 04:41:16
GOOGL,2006-04-03,195.04,196.43,194.16,194.96,8129930,2016-12-14 04:41:16
GOOGL,2006-04-04,202.37,202.65,194.26,195.14,15725137,2016-12-14 04:41:16
GOOGL,2006-04-05,204.199,207.492,201.611,204.307,13454976,2016-12-14 04:41:16
GOOGL,2006-04-06,205.8,207.15,202.92,203.45,8599983,2016-12-14 04:41:16
GOOGL,2006-04-07,203.28,206.63,202.21,206.41,7027980,2016-12-14 04:41:16
GOOGL,2006-04-10,208.4,208.79,202.83,203.74,9325308,2016-12-14 04:41:16
GOOGL,2006-04-11,205.03,209.76,203.31,208.42,11112419,2016-12-14 04:41:16
GOOGL,2006-04-12,204.68,205.87,202.8,204.7,6021169,2016-12-14 04:41:16
GOOGL,2006-04-13,201.28,205.08,200.45,204.52,6554861,2016-12-14 04:41:16
GOOGL,2006-04-17,203.61,206.46,200.62,201.93,8261422,2016-12-14 04:41:16
GOOGL,2006-04-18,202.32,205.12,200.95,204.17,8154780,2016-12-14 04:41:16
GOOGL,2006-04-19,205.46,207.03,203.57,206.49,6786151,2016-12-14 04:41:16
GOOGL,2006-04-20,207.71,208.21,204.3,205.71,12458412,2016-12-14 04:41:16
GOOGL,2006-04-21,218.77,225.59,218.3,224.67,22559250,2016-12-14 04:41:16
GOOGL,2006-04-24,220.47,222.57,218.48,219.92,8840100,2016-12-14 04:41:16
GOOGL,2006-04-25,213.79,220.74,213.21,220.03,9569567,2016-12-14 04:41:16
GOOGL,2006-04-26,213.2,215.24,211.98,214.08,7282287,2016-12-14 04:41:16
GOOGL,2006-04-27,210.23,213.67,209.9,211.67,8359256,2016-12-14 04:41:16
GOOGL,2006-04-28,209.179,213.078,208.358,209.522,7425666,2016-12-14 04:41:16
GOOGL,2006-05-01,199.65,209.93,199.47,209.44,10367637,2016-12-14 04:41:16
GOOGL,2006-05-02,197.6,201.45,194.39,200.74,13108333,2016-12-14 04:41:16
GOOGL,2006-05-03,197.28,200.95,195.64,198.37,8075850,2016-12-14 04:41:16
GOOGL,2006-05-04,197.57,199.63,196.3,197.71,4653255,2016-12-14 04:41:16
GOOGL,2006-05-05,197.35,200.54,196.09,199,6069528,2016-12-14 04:41:16
GOOGL,2006-05-08,197.59,198.76,195.22,197.75,5129461,2016-12-14 04:41:16
GOOGL,2006-05-09,204.604,204.704,197.072,198.045,9143664,2016-12-14 04:41:16
GOOGL,2006-05-10,201.69,206.06,201.13,204.36,6211308,2016-12-14 04:41:16
GOOGL,2006-05-11,193.69,202.56,192.68,201.91,8898884,2016-12-14 04:41:16
GOOGL,2006-05-12,187.25,192.63,186.96,191.96,10156524,2016-12-14 04:41:16
GOOGL,2006-05-15,188.29,190.27,184.31,188.15,8594484,2016-12-14 04:41:16
GOOGL,2006-05-16,185.84,188.62,185.13,188.18,5317198,2016-12-14 04:41:16
GOOGL,2006-05-17,187.44,190.11,185.3,185.49,10664908,2016-12-14 04:41:16
GOOGL,2006-05-18,185.68,191.1,185.54,189.58,5835892,2016-12-14 04:41:16
GOOGL,2006-05-19,185.2,187.44,180.47,186.83,11399560,2016-12-14 04:41:16
GOOGL,2006-05-22,185.66,186.7,182.81,184.11,8605568,2016-12-14 04:41:16
GOOGL,2006-05-23,187.98,192.13,186.97,187.29,8985421,2016-12-14 04:41:16
GOOGL,2006-05-24,190.82,191.91,185.99,188.86,9556510,2016-12-14 04:41:16
GOOGL,2006-05-25,191.69,191.69,186.34,189.73,8198046,2016-12-14 04:41:16
GOOGL,2006-05-26,190.87,193.13,190.21,192.47,3667717,2016-12-14 04:41:16
GOOGL,2006-05-30,186.16,190.69,185.91,189.33,4315930,2016-12-14 04:41:16
GOOGL,2006-05-31,186.0959,189.3141,183.5734,187.088,7982732,2016-12-14 04:41:16
GOOGL,2006-06-01,191.5,191.69,185.99,186.96,6280223,2016-12-14 04:41:16
GOOGL,2006-06-02,189.91,193.73,188.91,192.92,6386442,2016-12-14 04:41:16
GOOGL,2006-06-05,187.41,190.92,187.26,188.28,5559992,2016-12-14 04:41:16
GOOGL,2006-06-06,195.19,195.195,188.338,188.481,10263036,2016-12-14 04:41:16
GOOGL,2006-06-07,193.45,197.63,193.44,196.82,8912579,2016-12-14 04:41:16
GOOGL,2006-06-08,196.85,197.33,189.48,194.07,10360552,2016-12-14 04:41:16
GOOGL,2006-06-09,193.48,197.91,192.87,196.29,6159365,2016-12-14 04:41:16
GOOGL,2006-06-12,190.96,195.44,190.69,194.36,5021083,2016-12-14 04:41:16
GOOGL,2006-06-13,193.456,193.693,189.249,190.64,7662124,2016-12-14 04:41:16
GOOGL,2006-06-14,192.39,195.75,189.45,195.11,7773360,2016-12-14 04:41:16
GOOGL,2006-06-15,195.7,196.32,191.69,193.5,6788401,2016-12-14 04:41:16
GOOGL,2006-06-16,195.55,195.66,194.19,194.74,5306979,2016-12-14 04:41:16
GOOGL,2006-06-19,194.26,197.6,193.68,195.62,7634692,2016-12-14 04:41:16
GOOGL,2006-06-20,193.78,196.13,193.45,194.21,4045219,2016-12-14 04:41:16
GOOGL,2006-06-21,201.27,202.2,195.07,195.73,8745047,2016-12-14 04:41:16
GOOGL,2006-06-22,200.17,203.2,194.19,200.99,6008179,2016-12-14 04:41:16
GOOGL,2006-06-23,202.63,205.08,200.57,201.58,5314766,2016-12-14 04:41:16
GOOGL,2006-06-26,202.31,204.35,201.83,203.58,3551178,2016-12-14 04:41:16
GOOGL,2006-06-27,201.36,204.2,200.71,203.06,4107079,2016-12-14 04:41:16
GOOGL,2006-06-28,203.26,203.44,200.77,202.21,3712699,2016-12-14 04:41:16
GOOGL,2006-06-29,209.11,209.31,203.11,204.2,6662215,2016-12-14 04:41:16
GOOGL,2006-06-30,209.87,209.87,206.37,208.01,6298846,2016-12-14 04:41:16
GOOGL,2006-07-03,211.81,212.1,209.93,210.23,2156782,2016-12-14 04:41:16
GOOGL,2006-07-05,210.94,211.61,208.03,210.97,4986307,2016-12-14 04:41:16
GOOGL,2006-07-06,211.807,212.903,211.201,211.899,3687577,2016-12-14 04:41:16
GOOGL,2006-07-07,210.44,214.16,208.15,213.24,6042310,2016-12-14 04:41:16
GOOGL,2006-07-10,209.31,212.83,208.4,211.93,4438867,2016-12-14 04:41:16
GOOGL,2006-07-11,212.492,212.738,206.722,209.462,5972817,2016-12-14 04:41:16
GOOGL,2006-07-12,208.83,211.58,208.57,211.26,4906618,2016-12-14 04:41:16
GOOGL,2006-07-13,204.62,209.38,203.62,207.21,6924475,2016-12-14 04:41:16
GOOGL,2006-07-14,201.95,205.95,199.5,205.37,7552072,2016-12-14 04:41:16
GOOGL,2006-07-17,204.149,205.705,202.062,202.515,5813229,2016-12-14 04:41:16
GOOGL,2006-07-18,201.73,205.49,199.07,205.08,8631609,2016-12-14 04:41:16
GOOGL,2006-07-19,199.7,200.77,197.53,197.7,8523151,2016-12-14 04:41:16
GOOGL,2006-07-20,193.75,202.42,193.02,202.34,12631703,2016-12-14 04:41:16
GOOGL,2006-07-21,195.249,196.071,189.034,193.263,11767919,2016-12-14 04:41:16
GOOGL,2006-07-24,195.65,197.14,190.8,196.61,8087709,2016-12-14 04:41:16
GOOGL,2006-07-25,194.87,195.85,192.09,192.7,5761388,2016-12-14 04:41:16
GOOGL,2006-07-26,192.94,196.15,191.69,194.29,5532668,2016-12-14 04:41:16
GOOGL,2006-07-27,191.39,193.94,189.16,193.88,5641105,2016-12-14 04:41:16
GOOGL,2006-07-28,194.25,194.97,191.06,191.19,4084395,2016-12-14 04:41:16
GOOGL,2006-07-31,193.49,194.78,191.85,194.19,4598575,2016-12-14 04:41:16
GOOGL,2006-08-01,187.94,193.08,187.94,192.75,5466822,2016-12-14 04:41:16
GOOGL,2006-08-02,183.8,188.77,182.78,187.99,7098826,2016-12-14 04:41:16
GOOGL,2006-08-03,187.88,189.14,181.86,182.67,6329923,2016-12-14 04:41:16
GOOGL,2006-08-04,187.11,190.53,186.06,189.97,5095481,2016-12-14 04:41:16
GOOGL,2006-08-07,189.16,190.05,185.76,185.94,3999670,2016-12-14 04:41:16
GOOGL,2006-08-08,190.69,192.44,189.73,191.6,5744843,2016-12-14 04:41:16
GOOGL,2006-08-09,188.66,192.53,188.37,192.08,4311433,2016-12-14 04:41:16
GOOGL,2006-08-10,187.29,189.02,186.42,187.13,4264885,2016-12-14 04:41:16
GOOGL,2006-08-11,184.43,187.83,184.18,187.39,3768869,2016-12-14 04:41:16
GOOGL,2006-08-14,184.9,187.75,184.52,185.94,4968614,2016-12-14 04:41:16
GOOGL,2006-08-15,190.6755,191.0258,186.4863,187.2421,6699844,2016-12-14 04:41:16
GOOGL,2006-08-16,194.05,194.42,191.25,191.93,5853626,2016-12-14 04:41:16
GOOGL,2006-08-17,193.09,195.19,192.15,193.39,5080326,2016-12-14 04:41:16
GOOGL,2006-08-18,191.87,193.74,190.57,193.35,4952934,2016-12-14 04:41:16
GOOGL,2006-08-21,188.84,189.69,187.8,189.24,4120021,2016-12-14 04:41:16
GOOGL,2006-08-22,189.3341,189.8196,187.6074,189.0559,4164286,2016-12-14 04:41:16
GOOGL,2006-08-23,186.9,189.32,186.52,189.01,3644331,2016-12-14 04:41:16
GOOGL,2006-08-24,187.05,188.39,186.32,187.41,3484226,2016-12-14 04:41:16
GOOGL,2006-08-25,186.82,187.85,186.44,186.73,2467697,2016-12-14 04:41:16
GOOGL,2006-08-28,190.67,190.67,187.69,187.99,4165511,2016-12-14 04:41:16
GOOGL,2006-08-29,189.66,191.35,188.79,190.58,4465569,2016-12-14 04:41:16
GOOGL,2006-08-30,190.57,192.52,189.44,189.79,4043381,2016-12-14 04:41:16
GOOGL,2006-08-31,189.4543,191.2661,189.2891,190.9378,2967829,2016-12-14 04:41:16
GOOGL,2006-09-01,189.489,190.831,188.784,190.688,2674099,2016-12-14 04:41:16
GOOGL,2006-09-05,192.37,192.89,188.91,190.12,4075696,2016-12-14 04:41:16
GOOGL,2006-09-06,190.26,191.79,190.02,191.24,3727247,2016-12-14 04:41:16
GOOGL,2006-09-07,189.43,191.07,188.89,189.88,3842020,2016-12-14 04:41:16
GOOGL,2006-09-08,189.11,190.59,188.55,188.55,3083687,2016-12-14 04:41:16
GOOGL,2006-09-11,192.24,192.54,189.07,189.32,4529209,2016-12-14 04:41:16
GOOGL,2006-09-12,196.15,196.56,192.63,192.69,5467584,2016-12-14 04:41:16
GOOGL,2006-09-13,203.49,203.58,197.75,197.77,9770012,2016-12-14 04:41:16
GOOGL,2006-09-14,202.19,203.34,201.17,202.35,5367264,2016-12-14 04:41:16
GOOGL,2006-09-15,205.14,205.23,203.57,203.94,7841361,2016-12-14 04:41:16
GOOGL,2006-09-18,207.55,209.55,204.94,205.2,7112081,2016-12-14 04:41:16
GOOGL,2006-09-19,202.11,207.95,196.57,207.94,14296993,2016-12-14 04:41:16
GOOGL,2006-09-20,198.7,203.9,197.51,203.75,9154036,2016-12-14 04:41:16
GOOGL,2006-09-21,203.63,204.43,200.13,200.35,10696761,2016-12-14 04:41:16
GOOGL,2006-09-22,202.09,203.93,200.88,202.69,4649781,2016-12-14 04:41:16
GOOGL,2006-09-25,202.19,204.93,201.45,202.99,5741665,2016-12-14 04:41:16
GOOGL,2006-09-26,203.64,204.04,201.09,202.95,5294954,2016-12-14 04:41:16
GOOGL,2006-09-27,201.66,205.82,201.39,203.35,5977574,2016-12-14 04:41:16
GOOGL,2006-09-28,201.99,203.69,200.47,202.24,5112270,2016-12-14 04:41:16
GOOGL,2006-09-29,201.151,203.013,200.906,202.765,3314271,2016-12-14 04:41:16
GOOGL,2006-10-02,200.92,203.2,200.6,201.15,3652860,2016-12-14 04:41:16
GOOGL,2006-10-03,202.22,203.43,199.29,200.85,5467091,2016-12-14 04:41:16
GOOGL,2006-10-04,208.06,208.09,201.73,202.69,6665603,2016-12-14 04:41:16
GOOGL,2006-10-05,206.11,209.33,205.64,207.56,5791267,2016-12-14 04:41:16
GOOGL,2006-10-06,210.4602,211.166,205.0799,205.3151,7339021,2016-12-14 04:41:16
GOOGL,2006-10-09,214.71,216.19,211.92,212.61,7606719,2016-12-14 04:41:16
GOOGL,2006-10-10,213.54,219.14,211.41,216,9791240,2016-12-14 04:41:16
GOOGL,2006-10-11,213.46,215.17,212.09,212.72,5636120,2016-12-14 04:41:16
GOOGL,2006-10-12,213.93,215.05,212.21,214.49,4848073,2016-12-14 04:41:16
GOOGL,2006-10-13,213.86,214.96,212.99,214.09,3622924,2016-12-14 04:41:16
GOOGL,2006-10-16,211.09,214.81,210.88,214.06,4319941,2016-12-14 04:41:16
GOOGL,2006-10-17,210.53,212.087,208.559,210.36,5225527,2016-12-14 04:41:16
GOOGL,2006-10-18,209.865,212.587,208.959,211.709,6018380,2016-12-14 04:41:16
GOOGL,2006-10-19,213.24,227.68,209.99,210.33,11819967,2016-12-14 04:41:16
GOOGL,2006-10-20,230.06,230.28,227.02,229.72,11651830,2016-12-14 04:41:16
GOOGL,2006-10-23,240.63,242.56,230.42,231.37,15113954,2016-12-14 04:41:16
GOOGL,2006-10-24,236.89,239.17,235.94,238.38,8691915,2016-12-14 04:41:16
GOOGL,2006-10-25,243.544,244.494,237.793,238.984,9193703,2016-12-14 04:41:16
GOOGL,2006-10-26,242.79,246.23,242.34,244.08,7041034,2016-12-14 04:41:16
GOOGL,2006-10-27,237.838,242.863,236.481,242.192,6605323,2016-12-14 04:41:16
GOOGL,2006-10-30,238.52,240.47,235.24,237.65,6564929,2016-12-14 04:41:16
GOOGL,2006-10-31,238.43,241.32,237.16,239.27,6290913,2016-12-14 04:41:16
GOOGL,2006-11-01,233.984,239.805,232.863,239.617,5432936,2016-12-14 04:41:16
GOOGL,2006-11-02,235.19,237.1,233.42,233.98,5237726,2016-12-14 04:41:16
GOOGL,2006-11-03,236.1349,237.1119,232.7633,236.3511,4909128,2016-12-14 04:41:16
GOOGL,2006-11-06,238.71,240.07,236.4,237.12,4994005,2016-12-14 04:41:16
GOOGL,2006-11-07,236.521,239.75,236.121,238.716,4899975,2016-12-14 04:41:16
GOOGL,2006-11-08,237.74,241.11,234.53,235.41,7967989,2016-12-14 04:41:16
GOOGL,2006-11-09,236.55,239.98,236.17,238.49,4881874,2016-12-14 04:41:16
GOOGL,2006-11-10,237.01,237.6,235.38,237.13,2798140,2016-12-14 04:41:16
GOOGL,2006-11-13,240.76,240.83,237.31,237.69,4346003,2016-12-14 04:41:16
GOOGL,2006-11-14,244.89,245.22,240.49,240.59,7227386,2016-12-14 04:41:16
GOOGL,2006-11-15,246.21,250.17,246.21,246.96,8375966,2016-12-14 04:41:16
GOOGL,2006-11-16,248.2,249.09,246.53,247.75,5095517,2016-12-14 04:41:16
GOOGL,2006-11-17,249.64,250.08,246.75,246.87,5523304,2016-12-14 04:41:16
GOOGL,2006-11-20,247.77,249.45,246.57,249.45,5125836,2016-12-14 04:41:16
GOOGL,2006-11-21,255.08,255.25,248.16,248.52,8437379,2016-12-14 04:41:16
GOOGL,2006-11-22,254.26,256.76,253.14,255.74,4502581,2016-12-14 04:41:16
GOOGL,2006-11-24,252.8,254,252.3,252.5,1734759,2016-12-14 04:41:16
GOOGL,2006-11-27,242.62,251.14,242.62,250.94,7328930,2016-12-14 04:41:16
GOOGL,2006-11-28,244.99,245.17,238.75,240.81,7805521,2016-12-14 04:41:16
GOOGL,2006-11-29,242.57,247.62,241.37,247.37,6316158,2016-12-14 04:41:16
GOOGL,2006-11-30,242.65,245.45,241.02,242.34,5578592,2016-12-14 04:41:16
GOOGL,2006-12-01,240.64,244.44,239.49,243.23,5632131,2016-12-14 04:41:16
GOOGL,2006-12-04,242.67,243.96,239.91,241.74,4908948,2016-12-14 04:41:16
GOOGL,2006-12-05,243.74,244.96,242.69,243.94,4104051,2016-12-14 04:41:16
GOOGL,2006-12-06,244.6,246.45,242.5,243.72,4452242,2016-12-14 04:41:16
GOOGL,2006-12-07,241.56,246.15,241.45,245.36,4664925,2016-12-14 04:41:16
GOOGL,2006-12-08,242.3,244.54,240.24,241.21,3976769,2016-12-14 04:41:16
GOOGL,2006-12-11,242.21,244.69,242.14,242.7,3265994,2016-12-14 04:41:16
GOOGL,2006-12-12,241.13,243.42,240.38,242.17,4213915,2016-12-14 04:41:16
GOOGL,2006-12-13,239.73,242.99,238.75,242.59,4664176,2016-12-14 04:41:16
GOOGL,2006-12-14,241.3,242.12,238.87,240.37,4759376,2016-12-14 04:41:16
GOOGL,2006-12-15,240.39,242.297,240.16,241.559,5249098,2016-12-14 04:41:16
GOOGL,2006-12-18,231.631,241.611,230.59,241.494,8019415,2016-12-14 04:41:16
GOOGL,2006-12-19,234.55,234.89,229.48,231.09,6590738,2016-12-14 04:41:16
GOOGL,2006-12-20,231.68,235.99,231.4,235.23,4382715,2016-12-14 04:41:16
GOOGL,2006-12-21,228.3281,232.8576,226.3964,232.3246,6964912,2016-12-14 04:41:16
GOOGL,2006-12-22,228.02,229.55,226.59,228.98,3989025,2016-12-14 04:41:16
GOOGL,2006-12-26,228.99,229.96,227.52,228.49,2075834,2016-12-14 04:41:16
GOOGL,2006-12-27,234.25,234.27,229.78,230.23,4232499,2016-12-14 04:41:16
GOOGL,2006-12-28,231.51,234.52,231.36,233.79,3140196,2016-12-14 04:41:16
GOOGL,2006-12-29,230.47,232.47,230.16,231.28,2559612,2016-12-14 04:41:16
GOOGL,2007-01-03,234.03,238.57,230.79,233.23,7722839,2016-12-14 04:41:16
GOOGL,2007-01-04,241.87,242.22,234.41,234.73,7916458,2016-12-14 04:41:16
GOOGL,2007-01-05,243.84,243.99,239.29,241.49,6874670,2016-12-14 04:41:16
GOOGL,2007-01-08,242.03,245.18,241.34,244.09,4756244,2016-12-14 04:41:16
GOOGL,2007-01-09,242.99,244.37,240.84,242.97,5383043,2016-12-14 04:41:16
GOOGL,2007-01-10,244.97,247.02,241.26,242.46,5978283,2016-12-14 04:41:16
GOOGL,2007-01-11,250.11,251.13,248.34,248.85,7227025,2016-12-14 04:41:16
GOOGL,2007-01-12,252.75,252.75,250.25,251.25,4475211,2016-12-14 04:41:16
GOOGL,2007-01-16,252.39,256.76,251.9,254.03,7579201,2016-12-14 04:41:16
GOOGL,2007-01-17,248.889,254.139,247.437,251.949,6708439,2016-12-14 04:41:16
GOOGL,2007-01-18,244.16,248.49,243.96,247.51,5932894,2016-12-14 04:41:16
GOOGL,2007-01-19,245.12,245.63,243.61,244.23,4979438,2016-12-14 04:41:16
GOOGL,2007-01-22,240.66,246.57,239.49,246.5,5407309,2016-12-14 04:41:16
GOOGL,2007-01-23,239.76,242.62,238.88,240.64,4686879,2016-12-14 04:41:16
GOOGL,2007-01-24,249.785,250.02,241.887,242.465,6074077,2016-12-14 04:41:16
GOOGL,2007-01-25,244.29,252.5,243.07,250.75,6444810,2016-12-14 04:41:16
GOOGL,2007-01-26,248.17,249.2,243.76,245.71,5497075,2016-12-14 04:41:16
GOOGL,2007-01-29,246.48,249.62,245.5,249.25,4778995,2016-12-14 04:41:16
GOOGL,2007-01-30,247.41,249.25,245.86,247.25,4185385,2016-12-14 04:41:16
GOOGL,2007-01-31,251,252.75,248,248.49,12402800,2016-12-14 04:41:16
GOOGL,2007-02-01,241.12,253.26,241.01,253.25,15669297,2016-12-14 04:41:16
GOOGL,2007-02-02,240.99,242.74,239.14,241.55,6312533,2016-12-14 04:41:16
GOOGL,2007-02-05,233.81,239.24,233.33,238.99,7210422,2016-12-14 04:41:16
GOOGL,2007-02-06,235.98,236.89,233.86,234.28,5326388,2016-12-14 04:41:16
GOOGL,2007-02-07,235.24,237.41,234.62,237.15,4121831,2016-12-14 04:41:16
GOOGL,2007-02-08,235.75,237.11,232.81,234.26,4077666,2016-12-14 04:41:16
GOOGL,2007-02-09,231.18,236.58,230.98,236.06,4859692,2016-12-14 04:41:16
GOOGL,2007-02-12,229.37,231.43,227.74,230.57,5754929,2016-12-14 04:41:16
GOOGL,2007-02-13,229.78,231.621,228.859,229.807,4147588,2016-12-14 04:41:16
GOOGL,2007-02-14,233.2,234.8,229.84,230.23,5700073,2016-12-14 04:41:16
GOOGL,2007-02-15,230.97,233.3,230.59,233.23,4049689,2016-12-14 04:41:16
GOOGL,2007-02-16,235.2,235.31,231.26,231.63,6179453,2016-12-14 04:41:16
GOOGL,2007-02-20,236.29,236.61,232.59,234.47,4069032,2016-12-14 04:41:16
GOOGL,2007-02-21,238.17,239.58,234.1,235.15,5643426,2016-12-14 04:41:16
GOOGL,2007-02-22,238.16,242.36,237.43,239.58,5747347,2016-12-14 04:41:16
GOOGL,2007-02-23,235.55,238.71,234.13,238.11,3885580,2016-12-14 04:41:16
GOOGL,2007-02-26,232.7,237.86,232.11,236.65,3990296,2016-12-14 04:41:16
GOOGL,2007-02-27,224.61,230.13,223.81,227.73,9338828,2016-12-14 04:41:16
GOOGL,2007-02-28,224.95,227.06,221.74,225.43,8046584,2016-12-14 04:41:16
GOOGL,2007-03-01,224.34,226.44,220.22,221.56,8689893,2016-12-14 04:41:16
GOOGL,2007-03-02,219.56,224.57,219.56,222.78,6585824,2016-12-14 04:41:16
GOOGL,2007-03-05,220.693,222.973,218.718,218.729,6359581,2016-12-14 04:41:16
GOOGL,2007-03-06,229,229.73,223.91,223.96,7537169,2016-12-14 04:41:16
GOOGL,2007-03-07,228.05,231.8,227.37,231.58,6534977,2016-12-14 04:41:16
GOOGL,2007-03-08,227.59,232.98,227.28,229.84,5363496,2016-12-14 04:41:16
GOOGL,2007-03-09,226.71,229.43,225.28,229.23,4977644,2016-12-14 04:41:16
GOOGL,2007-03-12,227.6,227.85,225.78,226.51,3467969,2016-12-14 04:41:16
GOOGL,2007-03-13,221.74,226.19,221.64,225.28,6378634,2016-12-14 04:41:16
GOOGL,2007-03-14,224.22,224.55,219.72,221.84,8021553,2016-12-14 04:41:16
GOOGL,2007-03-15,223.318,225.136,222.192,224.154,3947143,2016-12-14 04:41:16
GOOGL,2007-03-16,220.65,223.57,220.16,223.05,5669244,2016-12-14 04:41:16
